detector,group,condition,camouflage,gamma,auc_mean,auc_std,auc_min,auc_max,ap_mean,ap_std,n_seeds,auc,ap
LOF,none,A,global,0.0,0.8984547368421053,0.04088458886485466,0.8318736842105263,0.937557894736842,0.4673638690817553,0.10311648673318309,5,0.8984547368421053,0.4673638690817553
LOF,none,A,global,0.1,0.7366884210526315,0.07116597104588014,0.6208210526315789,0.804821052631579,0.17373168907517667,0.05676937642049555,5,0.7366884210526315,0.17373168907517667
LOF,none,A,global,0.2,0.3811726315789473,0.048971273506096036,0.3035368421052631,0.4280631578947368,0.0440165507195837,0.006153920437108427,5,0.3811726315789473,0.0440165507195837
LOF,none,A,global,0.3,0.08440421052631576,0.02649000605988287,0.0533473684210526,0.111178947368421,0.026755555662273122,0.00042339898988296207,5,0.08440421052631576,0.026755555662273122
LOF,none,A,global,0.4,0.00614736842105258,0.0041960540756875685,0.001178947368421,0.0104631578947368,0.025945476723948303,1.6864882053698202e-05,5,0.00614736842105258,0.025945476723948303
LOF,none,A,global,0.5,0.00060631578947364,0.000801439148745098,0.0,0.001978947368421,0.02592896086046658,2.808694000619352e-06,5,0.00060631578947364,0.02592896086046658
LOF,none,A,global,0.6,0.0006315789473683886,0.001179605079695863,0.0,0.0027368421052631,0.02592922970947218,4.066059605480304e-06,5,0.0006315789473683886,0.02592922970947218
LOF,none,A,global,0.7,0.00039578947368418,0.0006474154882333351,0.0,0.0015368421052631,0.02592841000182196,2.134062579913012e-06,5,0.00039578947368418,0.02592841000182196
LOF,none,A,global,0.8,1.2631578947368993e-05,1.883004612631487e-05,0.0,4.210526315789664e-05,0.02592725327523134,2.882435625662588e-08,5,1.2631578947368993e-05,0.02592725327523134
LOF,none,A,global,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
LOF,none,A,global,1.0,0.0,0.0,0.0,0.0,0.05,0.0,5,0.0,0.05
LOF,none,A,local,0.0,0.8984547368421053,0.04088458886485466,0.8318736842105263,0.937557894736842,0.4673638690817553,0.10311648673318309,5,0.8984547368421053,0.4673638690817553
LOF,none,A,local,0.1,0.7349431578947369,0.07160531039283531,0.6185684210526317,0.8036736842105263,0.17174508474251918,0.05923101745762725,5,0.7349431578947369,0.17174508474251918
LOF,none,A,local,0.2,0.3819221052631579,0.050422190735424824,0.3078947368421052,0.4396842105263159,0.04362783462167412,0.006120976354946254,5,0.3819221052631579,0.04362783462167412
LOF,none,A,local,0.3,0.08263157894736838,0.022741295860089474,0.0567157894736842,0.1056,0.026692740596438603,0.0003562709370576167,5,0.08263157894736838,0.026692740596438603
LOF,none,A,local,0.4,0.0050652631578946995,0.00286124549135036,0.0015578947368421,0.0090105263157894,0.02594939266511302,1.77734216599481e-05,5,0.0050652631578946995,0.02594939266511302
LOF,none,A,local,0.5,0.00118736842105258,0.0011640601406629916,0.0001263157894736,0.0026526315789473,0.025934753214420243,8.637746919678685e-06,5,0.00118736842105258,0.025934753214420243
LOF,none,A,local,0.6,0.0006989473684210085,0.0007091643867424723,6.315789473684274e-05,0.0016,0.02593280544966662,7.62286974975526e-06,5,0.0006989473684210085,0.02593280544966662
LOF,none,A,local,0.7,0.0005178947368420897,0.000652733438570637,0.0,0.0012421052631579,0.02593163194484076,6.7685439966243535e-06,5,0.0005178947368420897,0.02593163194484076
LOF,none,A,local,0.8,0.0028421052631578602,0.0028574246002756347,0.0005052631578947,0.0077473684210526,0.025957874195432162,2.922805197603462e-05,5,0.0028421052631578602,0.025957874195432162
LOF,none,A,local,0.9,0.02410947368421048,0.015136881633796553,0.0037052631578947,0.0454105263157894,0.02631038616291816,0.00032022007420098874,5,0.02410947368421048,0.02631038616291816
LOF,none,A,local,1.0,0.07583157894736839,0.025246933386638498,0.0513052631578947,0.1039368421052631,0.03635303915171486,0.0007295175051860339,5,0.07583157894736839,0.03635303915171486
LOF,none,B,global,0.0,0.8984547368421053,0.04088458886485466,0.8318736842105263,0.937557894736842,0.4673638690817553,0.10311648673318309,5,0.8984547368421053,0.4673638690817553
LOF,none,B,global,0.1,0.7366884210526315,0.07116597104588014,0.6208210526315789,0.804821052631579,0.17373168907517667,0.05676937642049555,5,0.7366884210526315,0.17373168907517667
LOF,none,B,global,0.2,0.3811726315789473,0.048971273506096036,0.3035368421052631,0.4280631578947368,0.0440165507195837,0.006153920437108427,5,0.3811726315789473,0.0440165507195837
LOF,none,B,global,0.3,0.08440421052631576,0.02649000605988287,0.0533473684210526,0.111178947368421,0.026755555662273122,0.00042339898988296207,5,0.08440421052631576,0.026755555662273122
LOF,none,B,global,0.4,0.00614736842105258,0.0041960540756875685,0.001178947368421,0.0104631578947368,0.025945476723948303,1.6864882053698202e-05,5,0.00614736842105258,0.025945476723948303
LOF,none,B,global,0.5,0.00060631578947364,0.000801439148745098,0.0,0.001978947368421,0.02592896086046658,2.808694000619352e-06,5,0.00060631578947364,0.02592896086046658
LOF,none,B,global,0.6,0.0006315789473683886,0.001179605079695863,0.0,0.0027368421052631,0.02592922970947218,4.066059605480304e-06,5,0.0006315789473683886,0.02592922970947218
LOF,none,B,global,0.7,0.00039578947368418,0.0006474154882333351,0.0,0.0015368421052631,0.02592841000182196,2.134062579913012e-06,5,0.00039578947368418,0.02592841000182196
LOF,none,B,global,0.8,1.2631578947368993e-05,1.883004612631487e-05,0.0,4.210526315789664e-05,0.02592725327523134,2.882435625662588e-08,5,1.2631578947368993e-05,0.02592725327523134
LOF,none,B,global,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
LOF,none,B,global,1.0,0.0,0.0,0.0,0.0,0.05,0.0,5,0.0,0.05
LOF,none,B,local,0.0,0.8984547368421053,0.04088458886485466,0.8318736842105263,0.937557894736842,0.4673638690817553,0.10311648673318309,5,0.8984547368421053,0.4673638690817553
LOF,none,B,local,0.1,0.7349431578947369,0.07160531039283531,0.6185684210526317,0.8036736842105263,0.17174508474251918,0.05923101745762725,5,0.7349431578947369,0.17174508474251918
LOF,none,B,local,0.2,0.3819221052631579,0.050422190735424824,0.3078947368421052,0.4396842105263159,0.04362783462167412,0.006120976354946254,5,0.3819221052631579,0.04362783462167412
LOF,none,B,local,0.3,0.08263157894736838,0.022741295860089474,0.0567157894736842,0.1056,0.026692740596438603,0.0003562709370576167,5,0.08263157894736838,0.026692740596438603
LOF,none,B,local,0.4,0.0050652631578946995,0.00286124549135036,0.0015578947368421,0.0090105263157894,0.02594939266511302,1.77734216599481e-05,5,0.0050652631578946995,0.02594939266511302
LOF,none,B,local,0.5,0.00118736842105258,0.0011640601406629916,0.0001263157894736,0.0026526315789473,0.025934753214420243,8.637746919678685e-06,5,0.00118736842105258,0.025934753214420243
LOF,none,B,local,0.6,0.0006989473684210085,0.0007091643867424723,6.315789473684274e-05,0.0016,0.02593280544966662,7.62286974975526e-06,5,0.0006989473684210085,0.02593280544966662
LOF,none,B,local,0.7,0.0005178947368420897,0.000652733438570637,0.0,0.0012421052631579,0.02593163194484076,6.7685439966243535e-06,5,0.0005178947368420897,0.02593163194484076
LOF,none,B,local,0.8,0.0028421052631578602,0.0028574246002756347,0.0005052631578947,0.0077473684210526,0.025957874195432162,2.922805197603462e-05,5,0.0028421052631578602,0.025957874195432162
LOF,none,B,local,0.9,0.02410947368421048,0.015136881633796553,0.0037052631578947,0.0454105263157894,0.02631038616291816,0.00032022007420098874,5,0.02410947368421048,0.02631038616291816
LOF,none,B,local,1.0,0.07583157894736839,0.025246933386638498,0.0513052631578947,0.1039368421052631,0.03635303915171486,0.0007295175051860339,5,0.07583157894736839,0.03635303915171486
LOF,none,C,none,0.0,0.46431157894736835,0.026693833622441817,0.4341263157894736,0.502821052631579,0.04747528999960484,0.00289191079181465,5,0.46431157894736835,0.04747528999960484
ONE,indirect,A,global,0.0,0.5033726315789473,0.04887756743474408,0.4409473684210526,0.5778315789473685,0.057104531256769696,0.010443940546242758,5,0.5033726315789473,0.057104531256769696
ONE,indirect,A,global,0.1,0.4958694736842105,0.05959925337426705,0.3948842105263158,0.5496842105263158,0.055685691018986336,0.011928502097186029,5,0.4958694736842105,0.055685691018986336
ONE,indirect,A,global,0.2,0.491941052631579,0.035716834644300616,0.434778947368421,0.5192631578947369,0.05506867062282761,0.01015112338444849,5,0.491941052631579,0.05506867062282761
ONE,indirect,A,global,0.3,0.48261473684210526,0.03863297688564904,0.4485684210526316,0.5440631578947369,0.059024961407962685,0.01017075497605321,5,0.48261473684210526,0.059024961407962685
ONE,indirect,A,global,0.4,0.4668210526315789,0.056787431795885024,0.3972631578947369,0.5265052631578947,0.04989632556681164,0.0061184562889782385,5,0.4668210526315789,0.04989632556681164
ONE,indirect,A,global,0.5,0.4786736842105263,0.053185549867247245,0.4194736842105263,0.5441894736842106,0.05138685188083467,0.00991268469974375,5,0.4786736842105263,0.05138685188083467
ONE,indirect,A,global,0.6,0.4793642105263157,0.07117568821443028,0.3867157894736842,0.5773052631578948,0.05162357290256706,0.01070655612617554,5,0.4793642105263157,0.05162357290256706
ONE,indirect,A,global,0.7,0.4742610526315789,0.03494919652796236,0.4210736842105263,0.5076421052631579,0.04729061009032194,0.004106949062814253,5,0.4742610526315789,0.04729061009032194
ONE,indirect,A,global,0.8,0.45561684210526315,0.04953690786673336,0.3733052631578947,0.4988210526315789,0.04594940938647474,0.005811803755167306,5,0.45561684210526315,0.04594940938647474
ONE,indirect,A,global,0.9,0.4638568421052631,0.02707494226429593,0.4273263157894737,0.4897263157894737,0.0511984241934159,0.0072194887016395716,5,0.4638568421052631,0.0511984241934159
ONE,indirect,A,global,1.0,0.4692631578947369,0.061818056690290626,0.4069894736842105,0.5709052631578947,0.05274665571512042,0.012411586825925134,5,0.4692631578947369,0.05274665571512042
ONE,indirect,A,local,0.0,0.4840336842105263,0.014933081385554353,0.4646105263157895,0.5041894736842105,0.052643610063608536,0.0032148508499689776,5,0.4840336842105263,0.052643610063608536
ONE,indirect,A,local,0.1,0.4975494736842105,0.02954246335826175,0.4522105263157894,0.5327999999999999,0.057571816204110934,0.009965012049094151,5,0.4975494736842105,0.057571816204110934
ONE,indirect,A,local,0.2,0.4557052631578947,0.032611684937455074,0.4046736842105263,0.4932,0.04665320988139198,0.004969194655473504,5,0.4557052631578947,0.04665320988139198
ONE,indirect,A,local,0.3,0.5047578947368421,0.0336200935828676,0.4613894736842105,0.5504421052631578,0.055805667735793076,0.00950522830599071,5,0.5047578947368421,0.055805667735793076
ONE,indirect,A,local,0.4,0.49273684210526314,0.03920418599392141,0.4363157894736842,0.5342736842105263,0.05667235958292126,0.010303737685049365,5,0.49273684210526314,0.05667235958292126
ONE,indirect,A,local,0.5,0.5096589473684211,0.053159360896925086,0.4394947368421052,0.5810736842105263,0.05564637637192218,0.007618519063107242,5,0.5096589473684211,0.05564637637192218
ONE,indirect,A,local,0.6,0.48831578947368415,0.045223877692800805,0.4446526315789474,0.5531999999999999,0.05579603549686822,0.010521051576659824,5,0.48831578947368415,0.05579603549686822
ONE,indirect,A,local,0.7,0.480837894736842,0.03955027348785326,0.4549684210526315,0.5499157894736841,0.04960773091166392,0.0053918480351001176,5,0.480837894736842,0.04960773091166392
ONE,indirect,A,local,0.8,0.5112378947368421,0.05130070039966165,0.458021052631579,0.5922736842105263,0.053228355788468365,0.008056938061714375,5,0.5112378947368421,0.053228355788468365
ONE,indirect,A,local,0.9,0.49139789473684214,0.03620079612231197,0.4549894736842105,0.5366947368421052,0.05515257993600582,0.01375963460576469,5,0.49139789473684214,0.05515257993600582
ONE,indirect,A,local,1.0,0.48210947368421053,0.00973382485256381,0.4702947368421052,0.4926526315789474,0.05377662545913912,0.002534434485982145,5,0.48210947368421053,0.05377662545913912
ONE,indirect,B,global,0.0,0.49304,0.04644540380517797,0.4349473684210526,0.541936842105263,0.058262601750480356,0.02118697877596964,5,0.49304,0.058262601750480356
ONE,indirect,B,global,0.1,0.4819031578947368,0.027304851678918832,0.4447578947368421,0.5100421052631579,0.05346131566090012,0.0046521540307057595,5,0.4819031578947368,0.05346131566090012
ONE,indirect,B,global,0.2,0.5238021052631578,0.06777132414769019,0.4170947368421053,0.5951368421052631,0.06360736474274868,0.02328947727662918,5,0.5238021052631578,0.06360736474274868
ONE,indirect,B,global,0.3,0.4760715789473684,0.0616247146161631,0.4090736842105263,0.5477894736842105,0.05522199447669426,0.014420556050569844,5,0.4760715789473684,0.05522199447669426
ONE,indirect,B,global,0.4,0.5117557894736842,0.047352429113365305,0.4530526315789474,0.5721052631578947,0.06576095985764302,0.011921162520678496,5,0.5117557894736842,0.06576095985764302
ONE,indirect,B,global,0.5,0.46640421052631575,0.07099697999897654,0.3798526315789473,0.5355157894736842,0.052569001758805856,0.01675525973344861,5,0.46640421052631575,0.052569001758805856
ONE,indirect,B,global,0.6,0.4763073684210527,0.018033416811121947,0.4599157894736843,0.5048421052631579,0.048972186723259856,0.0034992549775464065,5,0.4763073684210527,0.048972186723259856
ONE,indirect,B,global,0.7,0.4835494736842104,0.0336380361151511,0.4571578947368421,0.5335157894736842,0.0528690491619946,0.0033793451511642566,5,0.4835494736842104,0.0528690491619946
ONE,indirect,B,global,0.8,0.45527157894736836,0.04351528938169087,0.4023368421052632,0.5140421052631579,0.04992769059633656,0.005649290773199076,5,0.45527157894736836,0.04992769059633656
ONE,indirect,B,global,0.9,0.5105178947368421,0.05223650372421225,0.452021052631579,0.5819157894736842,0.055470805492814926,0.010917207110065327,5,0.5105178947368421,0.055470805492814926
ONE,indirect,B,global,1.0,0.4397010526315789,0.021512706546045944,0.4105894736842105,0.4582315789473684,0.04583265257985108,0.0035860870962902782,5,0.4397010526315789,0.04583265257985108
ONE,indirect,B,local,0.0,0.4808673684210526,0.03723005785324852,0.4416421052631579,0.539978947368421,0.04901212750354168,0.005448301060651101,5,0.4808673684210526,0.04901212750354168
ONE,indirect,B,local,0.1,0.5426315789473684,0.04374975678602754,0.4900210526315789,0.609957894736842,0.06853828457876122,0.01791904219406939,5,0.5426315789473684,0.06853828457876122
ONE,indirect,B,local,0.2,0.4870484210526316,0.04872059158427092,0.4279157894736842,0.5421894736842106,0.05409434553407262,0.011090210715995658,5,0.4870484210526316,0.05409434553407262
ONE,indirect,B,local,0.3,0.4900884210526316,0.016132645452853638,0.4723368421052631,0.5132,0.05326490434595053,0.0031169079952063543,5,0.4900884210526316,0.05326490434595053
ONE,indirect,B,local,0.4,0.4872421052631578,0.04995987974852957,0.4364210526315789,0.5674526315789473,0.05123392792546786,0.010022095135680194,5,0.4872421052631578,0.05123392792546786
ONE,indirect,B,local,0.5,0.48290105263157895,0.028526255195119154,0.4385473684210527,0.5084,0.05094315117004093,0.005621911726179301,5,0.48290105263157895,0.05094315117004093
ONE,indirect,B,local,0.6,0.4746947368421052,0.038681817326616796,0.425178947368421,0.5143789473684209,0.048483426633789836,0.005141995963177612,5,0.4746947368421052,0.048483426633789836
ONE,indirect,B,local,0.7,0.4854442105263158,0.04814655512166058,0.4414526315789474,0.5641894736842105,0.05309239680426492,0.010656382562167666,5,0.4854442105263158,0.05309239680426492
ONE,indirect,B,local,0.8,0.49170526315789476,0.03056034763620062,0.4500210526315789,0.5310947368421053,0.057431008887514234,0.010330835853155997,5,0.49170526315789476,0.057431008887514234
ONE,indirect,B,local,0.9,0.46607157894736845,0.017336657398434475,0.4466736842105263,0.4868,0.046536531331928845,0.0025789535321406086,5,0.46607157894736845,0.046536531331928845
ONE,indirect,B,local,1.0,0.5036252631578948,0.03873501540315365,0.4513473684210526,0.5330736842105264,0.060470794066475965,0.009459088975266178,5,0.5036252631578948,0.060470794066475965
ONE,indirect,C,none,0.0,0.529797894736842,0.043123623363149365,0.4569473684210526,0.5687368421052632,0.07148675604623084,0.01886239478899551,5,0.529797894736842,0.07148675604623084
Radar,indirect,A,global,0.0,0.4870336842105263,0.049540820293433416,0.4344736842105263,0.5670315789473686,0.04750187970946096,0.0069836333965947505,5,0.4870336842105263,0.04750187970946096
Radar,indirect,A,global,0.1,0.4821263157894736,0.04564817157200313,0.436378947368421,0.5569684210526316,0.04626730834563052,0.005687574967965019,5,0.4821263157894736,0.04626730834563052
Radar,indirect,A,global,0.2,0.47824,0.042612964357128906,0.4353052631578947,0.5469684210526315,0.0454475892305448,0.004780541884915424,5,0.47824,0.0454475892305448
Radar,indirect,A,global,0.3,0.4754736842105263,0.039329330437816785,0.4356421052631579,0.5365473684210527,0.04487810596131666,0.003977059310947745,5,0.4754736842105263,0.04487810596131666
Radar,indirect,A,global,0.4,0.4730968421052631,0.035348139861805336,0.435978947368421,0.5243157894736842,0.0444717969008151,0.0032447598731253475,5,0.4730968421052631,0.0444717969008151
Radar,indirect,A,global,0.5,0.47109684210526315,0.03051516529562622,0.4351368421052631,0.5119157894736842,0.0441829273448456,0.0026440187403921557,5,0.47109684210526315,0.0441829273448456
Radar,indirect,A,global,0.6,0.4689515789473684,0.025624846840971927,0.4326947368421052,0.4992,0.04395428433065078,0.00223121904705175,5,0.4689515789473684,0.04395428433065078
Radar,indirect,A,global,0.7,0.46940210526315784,0.01959122761457235,0.438421052631579,0.4893263157894736,0.04394074741763992,0.0018185502145088427,5,0.46940210526315784,0.04394074741763992
Radar,indirect,A,global,0.8,0.474298947368421,0.016330407034297032,0.4490947368421052,0.4882736842105263,0.04431527545966944,0.0016355024342210502,5,0.474298947368421,0.04431527545966944
Radar,indirect,A,global,0.9,0.4754926315789474,0.017523082363341946,0.4472,0.4931684210526316,0.04440403173233398,0.0016836456078394338,5,0.4754926315789474,0.04440403173233398
Radar,indirect,A,global,1.0,0.4744273684210526,0.01770678947047711,0.4464421052631579,0.4908842105263157,0.04439539743785812,0.001654604072847389,5,0.4744273684210526,0.04439539743785812
Radar,indirect,A,local,0.0,0.4870336842105263,0.049540820293433416,0.4344736842105263,0.5670315789473686,0.04750187970946096,0.0069836333965947505,5,0.4870336842105263,0.04750187970946096
Radar,indirect,A,local,0.1,0.4824252631578947,0.04729062711301664,0.432357894736842,0.5589684210526316,0.0463208198861852,0.005954930182876621,5,0.4824252631578947,0.0463208198861852
Radar,indirect,A,local,0.2,0.48101052631578944,0.04350341789355242,0.4329894736842105,0.5505052631578948,0.04572506687207202,0.005021256541512836,5,0.48101052631578944,0.04572506687207202
Radar,indirect,A,local,0.3,0.4808042105263158,0.039206385934703845,0.4341263157894737,0.5407157894736843,0.0454267306874945,0.004231969349511286,5,0.4808042105263158,0.0454267306874945
Radar,indirect,A,local,0.4,0.48240842105263154,0.032908241775143565,0.4399157894736841,0.5286947368421052,0.045394799952071,0.003346481359507232,5,0.48240842105263154,0.045394799952071
Radar,indirect,A,local,0.5,0.48471157894736844,0.02564035686719293,0.4461052631578947,0.5145894736842105,0.04560261083836032,0.0025868125268768195,5,0.48471157894736844,0.04560261083836032
Radar,indirect,A,local,0.6,0.4892673684210527,0.021137709145563524,0.4546105263157894,0.5063368421052632,0.04614484187452238,0.0023828347598235733,5,0.4892673684210527,0.04614484187452238
Radar,indirect,A,local,0.7,0.4945221052631578,0.01566475762911595,0.4698842105263158,0.5108421052631578,0.04690206590802086,0.002149585903275184,5,0.4945221052631578,0.04690206590802086
Radar,indirect,A,local,0.8,0.4980399999999999,0.011154787054813181,0.4850315789473683,0.5131052631578947,0.04773875334705014,0.0020315192171615946,5,0.4980399999999999,0.04773875334705014
Radar,indirect,A,local,0.9,0.5042147368421052,0.01296057007740407,0.4832210526315789,0.5155157894736841,0.04901810873555386,0.0018798605944406657,5,0.5042147368421052,0.04901810873555386
Radar,indirect,A,local,1.0,0.5081136842105263,0.020170649256103367,0.4778947368421052,0.5331157894736842,0.05079315793804806,0.0029065676175650196,5,0.5081136842105263,0.05079315793804806
Radar,indirect,B,global,0.0,0.45905263157894743,0.06973745938157794,0.3735157894736842,0.5542947368421053,0.04536974534027974,0.005425086802798528,5,0.45905263157894743,0.04536974534027974
Radar,indirect,B,global,0.1,0.46062105263157893,0.07021464518810851,0.3757263157894737,0.5594736842105263,0.04546773386030952,0.0055881150642335025,5,0.46062105263157893,0.04546773386030952
Radar,indirect,B,global,0.2,0.4615915789473684,0.06961133946216988,0.3782315789473684,0.5617052631578947,0.04552942944676016,0.005594889666875877,5,0.4615915789473684,0.04552942944676016
Radar,indirect,B,global,0.3,0.4612463157894736,0.0677454930884337,0.3805473684210526,0.5592842105263158,0.04550836432269252,0.005389932297994921,5,0.4612463157894736,0.04550836432269252
Radar,indirect,B,global,0.4,0.46006105263157887,0.06554094548163032,0.3817263157894737,0.5536,0.04554426761334368,0.005210194750109025,5,0.46006105263157887,0.04554426761334368
Radar,indirect,B,global,0.5,0.4583115789473684,0.06332259516295702,0.3805052631578947,0.5442842105263158,0.04555547084526238,0.0049902991414301845,5,0.4583115789473684,0.04555547084526238
Radar,indirect,B,global,0.6,0.4566652631578947,0.06241514412437486,0.3785052631578947,0.5361473684210527,0.04541921240354814,0.004768830579240531,5,0.4566652631578947,0.04541921240354814
Radar,indirect,B,global,0.7,0.45652,0.06328600148041831,0.3767368421052631,0.5381473684210527,0.04537630474114288,0.0048002192642037705,5,0.45652,0.04537630474114288
Radar,indirect,B,global,0.8,0.4599831578947368,0.06648199956325004,0.3769263157894736,0.5510105263157894,0.0457063147752588,0.0052148019997465475,5,0.4599831578947368,0.0457063147752588
Radar,indirect,B,global,0.9,0.45951999999999993,0.06140219238689202,0.3806736842105263,0.5394105263157895,0.0455621317082117,0.004713987707858718,5,0.45951999999999993,0.0455621317082117
Radar,indirect,B,global,1.0,0.41602526315789473,0.052720302900781384,0.3576842105263158,0.4806947368421053,0.042228865200826124,0.003308278758655542,5,0.41602526315789473,0.042228865200826124
Radar,indirect,B,local,0.0,0.45905263157894743,0.06973745938157794,0.3735157894736842,0.5542947368421053,0.04536974534027974,0.005425086802798528,5,0.45905263157894743,0.04536974534027974
Radar,indirect,B,local,0.1,0.46040631578947366,0.07110076950232477,0.3748,0.5616631578947369,0.0454907957134274,0.005668638564690207,5,0.46040631578947366,0.0454907957134274
Radar,indirect,B,local,0.2,0.46173684210526317,0.0717059446146189,0.3760631578947368,0.5661263157894737,0.0456614559841818,0.0057996734438156275,5,0.46173684210526317,0.0456614559841818
Radar,indirect,B,local,0.3,0.4614463157894737,0.07034696976504856,0.3766105263157895,0.5612736842105264,0.04564957029727926,0.00554592343776854,5,0.4614463157894737,0.04564957029727926
Radar,indirect,B,local,0.4,0.4598315789473684,0.06575604582338324,0.3782526315789473,0.5504842105263158,0.0455058217694129,0.005142707401876611,5,0.4598315789473684,0.0455058217694129
Radar,indirect,B,local,0.5,0.45892421052631577,0.06347482079806338,0.379578947368421,0.5458947368421052,0.0454387697638034,0.005024420157959111,5,0.45892421052631577,0.0454387697638034
Radar,indirect,B,local,0.6,0.46006947368421053,0.06356831019416691,0.3804421052631579,0.5434210526315789,0.0455546333235076,0.004963309941772748,5,0.46006947368421053,0.0455546333235076
Radar,indirect,B,local,0.7,0.46199789473684205,0.06610047770140977,0.3784631578947368,0.5447157894736842,0.0457610395638102,0.005132789700922997,5,0.46199789473684205,0.0457610395638102
Radar,indirect,B,local,0.8,0.46487368421052633,0.06868252468187157,0.3766736842105263,0.5488631578947368,0.04604425166612572,0.005405564425558725,5,0.46487368421052633,0.04604425166612572
Radar,indirect,B,local,0.9,0.4674231578947368,0.06655941981155612,0.3749473684210526,0.5519578947368421,0.04606874610582818,0.005295821812462411,5,0.4674231578947368,0.04606874610582818
Radar,indirect,B,local,1.0,0.4654863157894737,0.0666910100799558,0.3700421052631579,0.5533473684210527,0.04599092854883754,0.005218145161601455,5,0.4654863157894737,0.04599092854883754
Radar,indirect,C,none,0.0,0.4088336842105263,0.047400706190608786,0.3347578947368421,0.4431157894736842,0.04056162329211368,0.0020743820988890762,5,0.4088336842105263,0.04056162329211368
iForest,none,A,global,0.0,0.6230526315789474,0.08004123314123847,0.5084210526315789,0.7200421052631578,0.09688000765405111,0.030519289132680375,5,0.6230526315789474,0.09688000765405111
iForest,none,A,global,0.1,0.4099115789473684,0.08127911678583101,0.296421052631579,0.496778947368421,0.042975246890016625,0.0067671312750955705,5,0.4099115789473684,0.042975246890016625
iForest,none,A,global,0.2,0.20213473684210523,0.04815388904824732,0.1380210526315789,0.2692210526315789,0.029613118126407722,0.001513364466002463,5,0.20213473684210523,0.029613118126407722
iForest,none,A,global,0.3,0.05936421052631574,0.011683095252604934,0.0421473684210526,0.0696842105263157,0.02651866882238188,0.00018373390208411644,5,0.05936421052631574,0.02651866882238188
iForest,none,A,global,0.4,0.00943157894736836,0.002813383133122748,0.0067368421052631,0.0126105263157894,0.02598601925184222,2.7503743210444157e-05,5,0.00943157894736836,0.02598601925184222
iForest,none,A,global,0.5,0.00045052631578944,0.00028424950999697264,0.0002526315789473,0.0009473684210526,0.02592832481934158,5.999273390648527e-07,5,0.00045052631578944,0.02592832481934158
iForest,none,A,global,0.6,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,global,0.7,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,global,0.8,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,global,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,global,1.0,0.0,0.0,0.0,0.0,0.05,0.0,5,0.0,0.05
iForest,none,A,local,0.0,0.6230526315789474,0.08004123314123847,0.5084210526315789,0.7200421052631578,0.09688000765405111,0.030519289132680375,5,0.6230526315789474,0.09688000765405111
iForest,none,A,local,0.1,0.4128842105263158,0.08307018959224764,0.2994105263157894,0.5158315789473684,0.04298341113599,0.006634077451207788,5,0.4128842105263158,0.04298341113599
iForest,none,A,local,0.2,0.2085978947368421,0.04736912888360029,0.1565263157894737,0.2710105263157895,0.029811004986987,0.0015106041849902569,5,0.2085978947368421,0.029811004986987
iForest,none,A,local,0.3,0.07781052631578944,0.015078035243837475,0.0603368421052631,0.0970736842105263,0.02676865851825826,0.0002583477815305062,5,0.07781052631578944,0.02676865851825826
iForest,none,A,local,0.4,0.015583157894736799,0.007726264161594327,0.0096631578947368,0.0278736842105263,0.026035555992090918,6.545835157694565e-05,5,0.015583157894736799,0.026035555992090918
iForest,none,A,local,0.5,0.00191578947368416,0.0008890843121590872,0.0007157894736842,0.0029263157894736,0.02593570681950936,5.600382516417468e-06,5,0.00191578947368416,0.02593570681950936
iForest,none,A,local,0.6,0.00015578947368416002,6.0652043330039475e-05,0.0001052631578947,0.0002526315789473,0.025927496867709277,9.79202896006631e-08,5,0.00015578947368416002,0.025927496867709277
iForest,none,A,local,0.7,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,local,0.8,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,local,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
iForest,none,A,local,1.0,0.0,0.0,0.0,0.0,0.03388091911826062,0.0001747100913623924,5,0.0,0.03388091911826062
iForest,none,B,global,0.0,0.6230526315789474,0.08004123314123847,0.5084210526315789,0.7200421052631578,0.09688000765405111,0.030519289132680375,5,0.6230526315789474,0.09688000765405111
iForest,none,B,global,0.1,0.4099115789473684,0.08127911678583101,0.296421052631579,0.496778947368421,0.042975246890016625,0.0067671312750955705,5,0.4099115789473684,0.042975246890016625
iForest,none,B,global,0.2,0.20213473684210523,0.04815388904824732,0.1380210526315789,0.2692210526315789,0.029613118126407722,0.001513364466002463,5,0.20213473684210523,0.029613118126407722
iForest,none,B,global,0.3,0.05936421052631574,0.011683095252604934,0.0421473684210526,0.0696842105263157,0.02651866882238188,0.00018373390208411644,5,0.05936421052631574,0.02651866882238188
