detector,group,condition,camouflage,gamma,seed,n_nodes,auc,ap
IDK,none,A,local,0.4,1,1000,0.0115368421052631,0.0260120972282012
IDK,none,A,local,0.4,2,1000,0.0194315789473684,0.0261145104873851
IDK,none,A,local,0.4,3,1000,0.0178315789473684,0.0260794457016553
IDK,none,A,local,0.4,4,1000,0.0164631578947368,0.0259955483098514
IDK,none,A,local,0.5,0,1000,0.0078315789473684,0.0259609321873604
IDK,none,A,local,0.5,1,1000,0.0016631578947368,0.0259351535673486
IDK,none,A,local,0.5,2,1000,0.0047578947368421,0.0259541349877364
IDK,none,A,local,0.5,3,1000,0.0034736842105263,0.0259546952470713
IDK,none,A,local,0.5,4,1000,0.0029684210526315,0.0259357474628453
IDK,none,A,local,0.6,0,1000,0.0004421052631578,0.0259281869446285
IDK,none,A,local,0.6,1,1000,0.0001473684210526,0.025927501094093
IDK,none,A,local,0.6,2,1000,0.0007157894736842,0.0259304056905071
IDK,none,A,local,0.6,3,1000,0.0005894736842105,0.0259324014895446
IDK,none,A,local,0.6,4,1000,0.0010105263157894,0.0259287293087123
IDK,none,A,local,0.7,0,1000,0.0,0.0259272355839443
IDK,none,A,local,0.7,1,1000,0.0,0.0259272355839443
IDK,none,A,local,0.7,2,1000,6.315789473684496e-05,0.025927368036501
IDK,none,A,local,0.7,3,1000,0.0001263157894736,0.025947869863669
IDK,none,A,local,0.7,4,1000,0.0001263157894736,0.0259273691108917
IDK,none,A,local,0.8,0,1000,0.0,0.0259272355839443
IDK,none,A,local,0.8,1,1000,0.0,0.025947242955081
IDK,none,A,local,0.8,2,1000,0.0,0.0259272355839443
IDK,none,A,local,0.8,3,1000,0.0,0.0259272355839443
IDK,none,A,local,0.8,4,1000,2.105263157894832e-05,0.0259272577213066
IDK,none,A,local,0.9,0,1000,0.0,0.0259466802444405
IDK,none,A,local,0.9,1,1000,0.0,0.025947242955081
IDK,none,A,local,0.9,2,1000,0.0,0.025946998840929
IDK,none,A,local,0.9,3,1000,0.0,0.0259272355839443
IDK,none,A,local,0.9,4,1000,0.0,0.0259272355839443
IDK,none,A,local,1.0,0,1000,0.0,0.0339721833682756
IDK,none,A,local,1.0,1,1000,0.0003157894736842,0.0337474795277653
IDK,none,A,local,1.0,2,1000,0.0,0.0338215387677913
IDK,none,A,local,1.0,3,1000,0.0,0.0341443827716895
IDK,none,A,local,1.0,4,1000,0.0,0.0337426421704673
LOF,none,A,local,0.0,0,1000,0.8981473684210527,0.3694394881934506
LOF,none,A,local,0.0,1,1000,0.8993473684210527,0.467622272759795
LOF,none,A,local,0.0,2,1000,0.937557894736842,0.5560670796806476
LOF,none,A,local,0.0,3,1000,0.9253473684210526,0.5837254629627346
LOF,none,A,local,0.0,4,1000,0.8318736842105263,0.3599650418121483
LOF,none,A,local,0.1,0,1000,0.7321894736842105,0.1194258089132543
LOF,none,A,local,0.1,1,1000,0.738178947368421,0.1416309376226559
LOF,none,A,local,0.1,2,1000,0.8036736842105263,0.2330226291395842
LOF,none,A,local,0.1,3,1000,0.7821052631578947,0.2389373428355179
LOF,none,A,local,0.1,4,1000,0.6185684210526317,0.1257087052015835
LOF,none,A,local,0.2,0,1000,0.3716,0.0394772872885515
LOF,none,A,local,0.2,1,1000,0.3740842105263157,0.0396919299663627
LOF,none,A,local,0.2,2,1000,0.4396842105263159,0.0511399409422268
LOF,none,A,local,0.2,3,1000,0.4163473684210526,0.0494172951474143
LOF,none,A,local,0.2,4,1000,0.3078947368421052,0.0384127197638153
LOF,none,A,local,0.3,0,1000,0.0567157894736842,0.0263359322736809
LOF,none,A,local,0.3,1,1000,0.0609263157894736,0.0263213720848424
LOF,none,A,local,0.3,2,1000,0.1018315789473684,0.0270505404686724
LOF,none,A,local,0.3,3,1000,0.1056,0.0270293867880454
LOF,none,A,local,0.3,4,1000,0.0880842105263157,0.0267264713669519
LOF,none,A,local,0.4,0,1000,0.0043578947368421,0.025954889738986
LOF,none,A,local,0.4,1,1000,0.0015578947368421,0.0259314565141768
LOF,none,A,local,0.4,2,1000,0.0066736842105263,0.0259460877559787
LOF,none,A,local,0.4,3,1000,0.0037263157894736,0.0259375568455052
LOF,none,A,local,0.4,4,1000,0.0090105263157894,0.0259769724709184
LOF,none,A,local,0.5,0,1000,0.0022315789473684,0.0259446016019494
LOF,none,A,local,0.5,1,1000,0.0004,0.0259287297182207
LOF,none,A,local,0.5,2,1000,0.0005263157894736,0.0259292366038987
LOF,none,A,local,0.5,3,1000,0.0001263157894736,0.0259274349606092
LOF,none,A,local,0.5,4,1000,0.0026526315789473,0.0259437631874232
LOF,none,A,local,0.6,0,1000,0.0016,0.0259449252807637
LOF,none,A,local,0.6,1,1000,0.0002947368421052,0.0259279864502978
LOF,none,A,local,0.6,2,1000,0.0002105263157894,0.0259279829832128
LOF,none,A,local,0.6,3,1000,6.315789473684274e-05,0.0259273240870336
LOF,none,A,local,0.6,4,1000,0.0013263157894736,0.0259358084470252
LOF,none,A,local,0.7,0,1000,0.0012421052631579,0.0259427430288067
LOF,none,A,local,0.7,1,1000,0.0001052631578947,0.0259274124513355
LOF,none,A,local,0.7,2,1000,0.0,0.0259272355839443
LOF,none,A,local,0.7,3,1000,2.105263157894832e-05,0.0259272577213066
LOF,none,A,local,0.7,4,1000,0.0012210526315789,0.0259335109388107
LOF,none,A,local,0.8,0,1000,0.0005052631578947,0.0259308222346853
LOF,none,A,local,0.8,1,1000,0.0026526315789473,0.0259551256525392
LOF,none,A,local,0.8,2,1000,0.0020210526315789,0.0259607659981421
LOF,none,A,local,0.8,3,1000,0.0012842105263158,0.0259373627439399
LOF,none,A,local,0.8,4,1000,0.0077473684210526,0.0260052943478543
LOF,none,A,local,0.9,0,1000,0.0037052631578947,0.0259598695824296
LOF,none,A,local,0.9,1,1000,0.0197052631578947,0.0261855477873922
LOF,none,A,local,0.9,2,1000,0.0454105263157894,0.0268157142308558
LOF,none,A,local,0.9,3,1000,0.0290947368421052,0.0263845944513116
LOF,none,A,local,0.9,4,1000,0.0226315789473684,0.0262062047626016
LOF,none,A,local,1.0,0,1000,0.1013684210526315,0.0369054367319625
LOF,none,A,local,1.0,1,1000,0.0676842105263158,0.0359481527894438
LOF,none,A,local,1.0,2,1000,0.0548631578947368,0.0356037772973173
LOF,none,A,local,1.0,3,1000,0.0513052631578947,0.0359766915126199
LOF,none,A,local,1.0,4,1000,0.1039368421052631,0.0373311374272308
ONE,indirect,A,local,0.0,0,1000,0.4910947368421052,0.0581926912350037
ONE,indirect,A,local,0.0,1,1000,0.4838947368421052,0.0519061642214917
ONE,indirect,A,local,0.0,2,1000,0.5041894736842105,0.0513113535831881
ONE,indirect,A,local,0.0,3,1000,0.476378947368421,0.0498606110454263
ONE,indirect,A,local,0.0,4,1000,0.4646105263157895,0.0519472302329329
ONE,indirect,A,local,0.1,0,1000,0.4522105263157894,0.0456605374082974
ONE,indirect,A,local,0.1,1,1000,0.5327999999999999,0.0717630222346976
ONE,indirect,A,local,0.1,2,1000,0.4955157894736842,0.0622530437014638
ONE,indirect,A,local,0.1,3,1000,0.5111999999999999,0.0560653514128442
ONE,indirect,A,local,0.1,4,1000,0.496021052631579,0.0521171262632517
ONE,indirect,A,local,0.2,0,1000,0.4046736842105263,0.0405777437247661
ONE,indirect,A,local,0.2,1,1000,0.4932,0.0543270548689908
ONE,indirect,A,local,0.2,2,1000,0.4592421052631579,0.0449906658031595
ONE,indirect,A,local,0.2,3,1000,0.4511789473684209,0.0463641346151919
ONE,indirect,A,local,0.2,4,1000,0.4702315789473684,0.0470064503948516
ONE,indirect,A,local,0.3,0,1000,0.5231368421052631,0.0496759981990641
ONE,indirect,A,local,0.3,1,1000,0.4952631578947368,0.0523073768827337
ONE,indirect,A,local,0.3,2,1000,0.4613894736842105,0.0581576027806463
ONE,indirect,A,local,0.3,3,1000,0.5504421052631578,0.0712670619509634
ONE,indirect,A,local,0.3,4,1000,0.4935578947368421,0.0476202988655579
ONE,indirect,A,local,0.4,0,1000,0.4973263157894736,0.0538027186536342
ONE,indirect,A,local,0.4,1,1000,0.5220210526315789,0.0615544443269067
ONE,indirect,A,local,0.4,2,1000,0.4737473684210526,0.0491591082825812
ONE,indirect,A,local,0.4,3,1000,0.5342736842105263,0.0720920187107208
ONE,indirect,A,local,0.4,4,1000,0.4363157894736842,0.0467535079407634
ONE,indirect,A,local,0.5,0,1000,0.5003368421052632,0.0491119307288283
ONE,indirect,A,local,0.5,1,1000,0.5377894736842105,0.0579872557145098
ONE,indirect,A,local,0.5,2,1000,0.4896,0.0501677037537502
ONE,indirect,A,local,0.5,3,1000,0.5810736842105263,0.0678035844932537
ONE,indirect,A,local,0.5,4,1000,0.4394947368421052,0.0531614071692689
ONE,indirect,A,local,0.6,0,1000,0.4446526315789474,0.0446286096650832
ONE,indirect,A,local,0.6,1,1000,0.5045684210526317,0.0531137309913947
ONE,indirect,A,local,0.6,2,1000,0.4461473684210526,0.0476775270331593
ONE,indirect,A,local,0.6,3,1000,0.4930105263157894,0.0681314524706056
ONE,indirect,A,local,0.6,4,1000,0.5531999999999999,0.0654288573240983
ONE,indirect,A,local,0.7,0,1000,0.4597052631578947,0.053479723142787
ONE,indirect,A,local,0.7,1,1000,0.5499157894736841,0.0565378745674931
ONE,indirect,A,local,0.7,2,1000,0.4618736842105263,0.043723423245181
ONE,indirect,A,local,0.7,3,1000,0.4777263157894736,0.0489586913950535
ONE,indirect,A,local,0.7,4,1000,0.4549684210526315,0.045338942207805
ONE,indirect,A,local,0.8,0,1000,0.458021052631579,0.0450115811560925
ONE,indirect,A,local,0.8,1,1000,0.5922736842105263,0.0658353483917203
ONE,indirect,A,local,0.8,2,1000,0.4862105263157894,0.0487594666058787
ONE,indirect,A,local,0.8,3,1000,0.4940631578947368,0.0506956017032899
ONE,indirect,A,local,0.8,4,1000,0.525621052631579,0.0558397810853604
ONE,indirect,A,local,0.9,0,1000,0.4549894736842105,0.0447796909497432
ONE,indirect,A,local,0.9,1,1000,0.5217684210526317,0.0541909625691013
ONE,indirect,A,local,0.9,2,1000,0.4810315789473684,0.0504951371173632
ONE,indirect,A,local,0.9,3,1000,0.5366947368421052,0.078947694550551
ONE,indirect,A,local,0.9,4,1000,0.4625052631578947,0.0473494144932704
ONE,indirect,A,local,1.0,0,1000,0.4846947368421053,0.0505003845519572
ONE,indirect,A,local,1.0,1,1000,0.4926526315789474,0.0536923358902047
ONE,indirect,A,local,1.0,2,1000,0.4892210526315789,0.056982084583153
ONE,indirect,A,local,1.0,3,1000,0.4736842105263157,0.0553815087845115
ONE,indirect,A,local,1.0,4,1000,0.4702947368421052,0.0523268134858692
Radar,indirect,A,local,0.0,0,1000,0.5670315789473686,0.0591498648330402
Radar,indirect,A,local,0.0,1,1000,0.4769473684210526,0.0471543899301064
Radar,indirect,A,local,0.0,2,1000,0.4925473684210525,0.0468474931320491
Radar,indirect,A,local,0.0,3,1000,0.4344736842105263,0.041132355700085
Radar,indirect,A,local,0.0,4,1000,0.4641684210526315,0.0432252949520241
Radar,indirect,A,local,0.1,0,1000,0.5589684210526316,0.0563162848440315
Radar,indirect,A,local,0.1,1,1000,0.4646947368421052,0.0448843423597441
Radar,indirect,A,local,0.1,2,1000,0.4887157894736842,0.0462626675392917
Radar,indirect,A,local,0.1,3,1000,0.432357894736842,0.0407035617786558
Radar,indirect,A,local,0.1,4,1000,0.4673894736842105,0.0434372429092029
Radar,indirect,A,local,0.2,0,1000,0.5505052631578948,0.0540694972535888
Radar,indirect,A,local,0.2,1,1000,0.4615368421052632,0.0440051961691088
Radar,indirect,A,local,0.2,2,1000,0.485178947368421,0.0458661860309463
Radar,indirect,A,local,0.2,3,1000,0.4329894736842105,0.0407055424327693
Radar,indirect,A,local,0.2,4,1000,0.4748421052631578,0.0439789124739469
Radar,indirect,A,local,0.3,0,1000,0.5407157894736843,0.0522302861485175
Radar,indirect,A,local,0.3,1,1000,0.4620210526315789,0.0435966485811506
Radar,indirect,A,local,0.3,2,1000,0.4860421052631579,0.0459849523572049
Radar,indirect,A,local,0.3,3,1000,0.4341263157894737,0.0408735311507011
Radar,indirect,A,local,0.3,4,1000,0.4811157894736843,0.0444482351998984
Radar,indirect,A,local,0.4,0,1000,0.5286947368421052,0.0503630607013803
Radar,indirect,A,local,0.4,1,1000,0.4656421052631579,0.0437109968927741
Radar,indirect,A,local,0.4,2,1000,0.4919368421052632,0.0465109440982195
Radar,indirect,A,local,0.4,3,1000,0.4399157894736841,0.0414128542423304
Radar,indirect,A,local,0.4,4,1000,0.4858526315789473,0.0449761438256507
Radar,indirect,A,local,0.5,0,1000,0.5145894736842105,0.0487220206744535
Radar,indirect,A,local,0.5,1,1000,0.4770526315789474,0.0447634804821937
Radar,indirect,A,local,0.5,2,1000,0.4980842105263158,0.0472662624675294
Radar,indirect,A,local,0.5,3,1000,0.4461052631578947,0.0419296888356944
Radar,indirect,A,local,0.5,4,1000,0.4877263157894737,0.0453316017319306
Radar,indirect,A,local,0.6,0,1000,0.5063368421052632,0.0480461848160363
Radar,indirect,A,local,0.6,1,1000,0.4910736842105263,0.0463410502535403
Radar,indirect,A,local,0.6,2,1000,0.5062947368421054,0.0483326040067882
Radar,indirect,A,local,0.6,3,1000,0.4546105263157894,0.0424069195872354
Radar,indirect,A,local,0.6,4,1000,0.4880210526315789,0.0455974507090117
Radar,indirect,A,local,0.7,0,1000,0.4988421052631578,0.0475198991802741
Radar,indirect,A,local,0.7,1,1000,0.5029052631578947,0.0479439738956908
Radar,indirect,A,local,0.7,2,1000,0.5108421052631578,0.0492382867528626
Radar,indirect,A,local,0.7,3,1000,0.4698842105263158,0.0435673343912786
Radar,indirect,A,local,0.7,4,1000,0.4901368421052631,0.0462408353199982
Radar,indirect,A,local,0.8,0,1000,0.4929473684210527,0.0471994757811592
Radar,indirect,A,local,0.8,1,1000,0.5055157894736843,0.0490493110724667
Radar,indirect,A,local,0.8,2,1000,0.5131052631578947,0.0503312609146598
Radar,indirect,A,local,0.8,3,1000,0.4850315789473683,0.0450269881203165
Radar,indirect,A,local,0.8,4,1000,0.4936,0.0470867308466485
Radar,indirect,A,local,0.9,0,1000,0.4832210526315789,0.0463003083614067
Radar,indirect,A,local,0.9,1,1000,0.5079578947368422,0.050077955668302
Radar,indirect,A,local,0.9,2,1000,0.513178947368421,0.0513414039370884
Radar,indirect,A,local,0.9,3,1000,0.5155157894736841,0.048743526585846
Radar,indirect,A,local,0.9,4,1000,0.5012,0.0486273491251262
Radar,indirect,A,local,1.0,0,1000,0.4778947368421052,0.0461411250758208
Radar,indirect,A,local,1.0,1,1000,0.5085894736842105,0.0518276880722399
Radar,indirect,A,local,1.0,2,1000,0.5167157894736842,0.0530659658145849
Radar,indirect,A,local,1.0,3,1000,0.5331157894736842,0.0530484016248716
Radar,indirect,A,local,1.0,4,1000,0.5042526315789474,0.0498826091027231
iForest,none,A,local,0.0,0,1000,0.7200421052631578,0.137173852657665
iForest,none,A,local,0.0,1,1000,0.6310526315789474,0.0878065286517742
iForest,none,A,local,0.0,2,1000,0.5893473684210526,0.0724964272744589
iForest,none,A,local,0.0,3,1000,0.6664000000000001,0.1199366621455885
iForest,none,A,local,0.0,4,1000,0.5084210526315789,0.066986567540769
iForest,none,A,local,0.1,0,1000,0.5158315789473684,0.0520194883723981
iForest,none,A,local,0.1,1,1000,0.4506947368421053,0.0450650667936556
iForest,none,A,local,0.1,2,1000,0.3651368421052631,0.0375815227301682
iForest,none,A,local,0.1,3,1000,0.4333473684210526,0.0448448169668753
iForest,none,A,local,0.1,4,1000,0.2994105263157894,0.0354061608168528
iForest,none,A,local,0.2,0,1000,0.2710105263157895,0.0318971547146166
iForest,none,A,local,0.2,1,1000,0.243621052631579,0.0308357811350142
iForest,none,A,local,0.2,2,1000,0.1784,0.0289205195995734
iForest,none,A,local,0.2,3,1000,0.1934315789473684,0.0291841950081028
iForest,none,A,local,0.2,4,1000,0.1565263157894737,0.028217374477628
iForest,none,A,local,0.3,0,1000,0.0970736842105263,0.027088204842002
iForest,none,A,local,0.3,1,1000,0.0865894736842105,0.0268415837653263
iForest,none,A,local,0.3,2,1000,0.0796,0.0268903891824682
iForest,none,A,local,0.3,3,1000,0.0654526315789473,0.026590696633588
iForest,none,A,local,0.3,4,1000,0.0603368421052631,0.0264324181679068
iForest,none,A,local,0.4,0,1000,0.0278736842105263,0.0261305890029663
iForest,none,A,local,0.4,1,1000,0.0101473684210526,0.0260038836898092
iForest,none,A,local,0.4,2,1000,0.0184842105263157,0.0260744843970388
iForest,none,A,local,0.4,3,1000,0.0096631578947368,0.0259977872192313
iForest,none,A,local,0.4,4,1000,0.0117473684210526,0.025971035651409
iForest,none,A,local,0.5,0,1000,0.0024631578947368,0.0259414761543268
iForest,none,A,local,0.5,1,1000,0.0013263157894736,0.0259332995128842
iForest,none,A,local,0.5,2,1000,0.0029263157894736,0.0259419903701805
iForest,none,A,local,0.5,3,1000,0.0007157894736842,0.0259304509117015
iForest,none,A,local,0.5,4,1000,0.0021473684210526,0.0259313171484538
iForest,none,A,local,0.6,0,1000,0.0001473684210526,0.0259274351952115
iForest,none,A,local,0.6,1,1000,0.0001052631578947,0.0259274344952421
iForest,none,A,local,0.6,2,1000,0.0002526315789473,0.0259276348599538
iForest,none,A,local,0.6,3,1000,0.0001052631578947,0.0259275657906701
iForest,none,A,local,0.6,4,1000,0.0001684210526315,0.0259274139974689
iForest,none,A,local,0.7,0,1000,0.0,0.0259272355839443
iForest,none,A,local,0.7,1,1000,0.0,0.0259272355839443
iForest,none,A,local,0.7,2,1000,0.0,0.0259272355839443
iForest,none,A,local,0.7,3,1000,0.0,0.0259272355839443
iForest,none,A,local,0.7,4,1000,0.0,0.0259272355839443
iForest,none,A,local,0.8,0,1000,0.0,0.0259272355839443
iForest,none,A,local,0.8,1,1000,0.0,0.0259272355839443
iForest,none,A,local,0.8,2,1000,0.0,0.0259272355839443
iForest,none,A,local,0.8,3,1000,0.0,0.0259272355839443
iForest,none,A,local,0.8,4,1000,0.0,0.0259272355839443
iForest,none,A,local,0.9,0,1000,0.0,0.0259272355839443
iForest,none,A,local,0.9,1,1000,0.0,0.0259272355839443
iForest,none,A,local,0.9,2,1000,0.0,0.0259272355839443
iForest,none,A,local,0.9,3,1000,0.0,0.0259272355839443
iForest,none,A,local,0.9,4,1000,0.0,0.0259272355839443
iForest,none,A,local,1.0,0,1000,0.0,0.0339721833682756
iForest,none,A,local,1.0,1,1000,0.0,0.0337426421704673
iForest,none,A,local,1.0,2,1000,0.0,0.0338027451104034
iForest,none,A,local,1.0,3,1000,0.0,0.0341443827716895
iForest,none,A,local,1.0,4,1000,0.0,0.0337426421704673
AnomalyDAE,indirect,B,global,0.0,0,1000,0.7729052631578948,0.1283717473872032
AnomalyDAE,indirect,B,global,0.0,1,1000,0.7244210526315791,0.0871625831872194
AnomalyDAE,indirect,B,global,0.0,2,1000,0.6796421052631578,0.0974016172751634
AnomalyDAE,indirect,B,global,0.0,3,1000,0.6957473684210527,0.0815701076695352
AnomalyDAE,indirect,B,global,0.0,4,1000,0.696021052631579,0.1753105616724544
AnomalyDAE,indirect,B,global,0.1,0,1000,0.5569263157894737,0.0547622913344128
AnomalyDAE,indirect,B,global,0.1,1,1000,0.512378947368421,0.0500302707194826
AnomalyDAE,indirect,B,global,0.1,2,1000,0.4520842105263158,0.0421649183518838
AnomalyDAE,indirect,B,global,0.1,3,1000,0.5725684210526316,0.0603267295796721
AnomalyDAE,indirect,B,global,0.1,4,1000,0.5753263157894737,0.0759320927040292
AnomalyDAE,indirect,B,global,0.2,0,1000,0.2301263157894737,0.0306898954234234
AnomalyDAE,indirect,B,global,0.2,1,1000,0.1982526315789473,0.0296421553051787
AnomalyDAE,indirect,B,global,0.2,2,1000,0.3182736842105263,0.0340700220405552
AnomalyDAE,indirect,B,global,0.2,3,1000,0.508778947368421,0.0471049523860072
AnomalyDAE,indirect,B,global,0.2,4,1000,0.3137052631578947,0.0339256413478817
AnomalyDAE,indirect,B,global,0.3,0,1000,0.1420421052631579,0.0281216886807627
AnomalyDAE,indirect,B,global,0.3,1,1000,0.1153684210526315,0.027705278624438
AnomalyDAE,indirect,B,global,0.3,2,1000,0.1912,0.0293261749558696
AnomalyDAE,indirect,B,global,0.3,3,1000,0.1181894736842105,0.0277504757125527
AnomalyDAE,indirect,B,global,0.3,4,1000,0.1150736842105263,0.0273243618069991
AnomalyDAE,indirect,B,global,0.4,0,1000,0.0432842105263158,0.0263387849043256
AnomalyDAE,indirect,B,global,0.4,1,1000,0.0097052631578947,0.0260165383223495
AnomalyDAE,indirect,B,global,0.4,2,1000,0.0384421052631578,0.0263966709101503
AnomalyDAE,indirect,B,global,0.4,3,1000,0.0072631578947368,0.0259896791314799
AnomalyDAE,indirect,B,global,0.4,4,1000,0.2202315789473684,0.0302806459719466
AnomalyDAE,indirect,B,global,0.5,0,1000,0.0049894736842105,0.0259547553821042
AnomalyDAE,indirect,B,global,0.5,1,1000,0.002778947368421,0.0259438224985056
AnomalyDAE,indirect,B,global,0.5,2,1000,0.0222526315789473,0.0260913608244052
AnomalyDAE,indirect,B,global,0.5,3,1000,0.0012210526315789,0.025936313493838
AnomalyDAE,indirect,B,global,0.5,4,1000,0.006778947368421,0.0259418623942653
AnomalyDAE,indirect,B,global,0.6,0,1000,0.0004,0.0259279894538774
AnomalyDAE,indirect,B,global,0.6,1,1000,0.0021473684210526,0.025931631905822
AnomalyDAE,indirect,B,global,0.6,2,1000,0.0001052631578947,0.0259273467387763
AnomalyDAE,indirect,B,global,0.6,3,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.6,4,1000,0.0001473684210526,0.0259275227222226
AnomalyDAE,indirect,B,global,0.7,0,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.7,1,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.7,2,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.7,3,1000,4.2105263157894426e-05,0.025927279905323
AnomalyDAE,indirect,B,global,0.7,4,1000,8.421052631579106e-05,0.0259273463178517
AnomalyDAE,indirect,B,global,0.8,0,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.8,1,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.8,2,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.8,3,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.8,4,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.9,0,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.9,1,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.9,2,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.9,3,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,0.9,4,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,1.0,0,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,1.0,1,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,1.0,2,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,1.0,3,1000,0.0,0.0259272355839443
AnomalyDAE,indirect,B,global,1.0,4,1000,0.0,0.0259272355839443
CoLA,indirect,B,global,0.0,0,1000,0.5284631578947369,0.049597182555697
CoLA,indirect,B,global,0.0,1,1000,0.6481894736842105,0.0676958995998793
CoLA,indirect,B,global,0.0,2,1000,0.6318315789473684,0.0631111789891516
CoLA,indirect,B,global,0.0,3,1000,0.4848,0.0478279673093509
CoLA,indirect,B,global,0.0,4,1000,0.5955578947368421,0.057270933091391
CoLA,indirect,B,global,0.1,0,1000,0.6227157894736842,0.0619617365601654
CoLA,indirect,B,global,0.1,1,1000,0.4482947368421053,0.0448457764608544
CoLA,indirect,B,global,0.1,2,1000,0.4572,0.0427061893584196
CoLA,indirect,B,global,0.1,3,1000,0.5582736842105263,0.0527588151667077
CoLA,indirect,B,global,0.1,4,1000,0.4748842105263158,0.0444160955554484
CoLA,indirect,B,global,0.2,0,1000,0.5704,0.0545290204090668
CoLA,indirect,B,global,0.2,1,1000,0.5193263157894736,0.0486161448699108
CoLA,indirect,B,global,0.2,2,1000,0.5486947368421053,0.0511406029954998
CoLA,indirect,B,global,0.2,3,1000,0.5765894736842105,0.0595179806933633
CoLA,indirect,B,global,0.2,4,1000,0.5090736842105263,0.0467764940825112
CoLA,indirect,B,global,0.3,0,1000,0.7033684210526315,0.0759094561733075
CoLA,indirect,B,global,0.3,1,1000,0.7812,0.1046532914364044
CoLA,indirect,B,global,0.3,2,1000,0.6228631578947368,0.0649506239163284
CoLA,indirect,B,global,0.3,3,1000,0.5783578947368422,0.0549230256975074
CoLA,indirect,B,global,0.3,4,1000,0.5267578947368421,0.0496556819513572
CoLA,indirect,B,global,0.4,0,1000,0.5973684210526315,0.0640401616558188
CoLA,indirect,B,global,0.4,1,1000,0.606778947368421,0.0582581825018823
CoLA,indirect,B,global,0.4,2,1000,0.5462315789473685,0.0513056404968793
CoLA,indirect,B,global,0.4,3,1000,0.6645263157894736,0.0687425932039383
CoLA,indirect,B,global,0.4,4,1000,0.5887157894736842,0.0561649499174332
CoLA,indirect,B,global,0.5,0,1000,0.6668421052631579,0.0682228730727302
CoLA,indirect,B,global,0.5,1,1000,0.7043157894736842,0.0787661376691613
CoLA,indirect,B,global,0.5,2,1000,0.6297052631578948,0.0624438831033616
CoLA,indirect,B,global,0.5,3,1000,0.5291789473684211,0.0495655499937659
CoLA,indirect,B,global,0.5,4,1000,0.6160631578947369,0.0597257699433401
CoLA,indirect,B,global,0.6,0,1000,0.6740631578947369,0.0699241182040665
CoLA,indirect,B,global,0.6,1,1000,0.656378947368421,0.0673464145673721
CoLA,indirect,B,global,0.6,2,1000,0.7124842105263158,0.0781320803797332
CoLA,indirect,B,global,0.6,3,1000,0.7021263157894737,0.0755908545970229
CoLA,indirect,B,global,0.6,4,1000,0.6784631578947369,0.070362302810231
CoLA,indirect,B,global,0.7,0,1000,0.6920210526315789,0.0770179071207211
CoLA,indirect,B,global,0.7,1,1000,0.8081684210526316,0.125928691233713
CoLA,indirect,B,global,0.7,2,1000,0.6647157894736841,0.0752615494209663
CoLA,indirect,B,global,0.7,3,1000,0.786578947368421,0.1027883675528375
CoLA,indirect,B,global,0.7,4,1000,0.7428210526315789,0.0900206986224247
CoLA,indirect,B,global,0.8,0,1000,0.7845684210526316,0.1048085929883286
CoLA,indirect,B,global,0.8,1,1000,0.8052842105263158,0.1165904227242351
CoLA,indirect,B,global,0.8,2,1000,0.7911157894736842,0.1065953664077264
CoLA,indirect,B,global,0.8,3,1000,0.8000421052631579,0.1091076550982707
CoLA,indirect,B,global,0.8,4,1000,0.7796210526315789,0.1051604371192303
CoLA,indirect,B,global,0.9,0,1000,0.8182736842105264,0.1461795959543798
CoLA,indirect,B,global,0.9,1,1000,0.8452526315789474,0.1456580298450423
CoLA,indirect,B,global,0.9,2,1000,0.8417473684210526,0.1533825358437331
CoLA,indirect,B,global,0.9,3,1000,0.8097684210526316,0.1133904738967435
CoLA,indirect,B,global,0.9,4,1000,0.8006947368421052,0.116127073984074
CoLA,indirect,B,global,1.0,0,1000,0.794978947368421,0.1498771532902481
CoLA,indirect,B,global,1.0,1,1000,0.802021052631579,0.1180582466782075
CoLA,indirect,B,global,1.0,2,1000,0.8253263157894737,0.1276085592740291
CoLA,indirect,B,global,1.0,3,1000,0.8418526315789474,0.1353601689471034
CoLA,indirect,B,global,1.0,4,1000,0.8458947368421054,0.1516191874801637
DOMINANT,indirect,B,global,0.0,0,1000,0.9999157894736842,0.9985185185185184
DOMINANT,indirect,B,global,0.0,1,1000,1.0,1.0
